Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,178.8300018310547,180.0,177.22000122070312,178.0500030517578,145.04489135742188,2509300
2017-01-04,178.02999877929688,178.89999389648438,177.61000061035156,178.32000732421875,145.26483154296875,1542000
2017-01-05,178.25999450683594,179.13999938964844,176.88999938964844,177.7100067138672,144.7679443359375,1447800
2017-01-06,177.2899932861328,178.60000610351562,175.8000030517578,178.22999572753906,145.19149780273438,1625000
2017-01-09,178.3699951171875,178.3800048828125,177.1999969482422,177.27000427246094,144.4094696044922,1622600
2017-01-10,177.36000061035156,177.49000549316406,176.30999755859375,176.5800018310547,143.84739685058594,2030100
2017-01-11,176.6300048828125,178.4499969482422,176.38999938964844,177.88999938964844,144.91455078125,1579600
2017-01-12,176.97000122070312,177.6999969482422,175.75,177.44000244140625,144.54794311523438,1321800
2017-01-13,177.5800018310547,177.91000366210938,176.8300018310547,177.38999938964844,144.5072479248047,1265500
2017-01-17,177.0,177.67999267578125,176.25,177.25999450683594,144.40133666992188,1557500
2017-01-18,177.89999389648438,179.44000244140625,177.3800048828125,178.49000549316406,145.40335083007812,1804600
2017-01-19,179.25,179.8000030517578,177.75999450683594,178.67999267578125,145.55812072753906,1464400
2017-01-20,179.1999969482422,179.4600067138672,177.8300018310547,178.49000549316406,145.40335083007812,1761900
2017-01-23,177.91000366210938,178.99000549316406,177.1300048828125,178.50999450683594,145.41966247558594,1986800
2017-01-24,177.5,177.75999450683594,174.4199981689453,175.97000122070312,143.35047912597656,3473200
2017-01-25,177.08999633789062,178.6300048828125,176.57000732421875,176.72999572753906,143.9696044921875,3462600
2017-01-26,176.30999755859375,177.22999572753906,176.0399932861328,176.82000732421875,144.04290771484375,2235900
2017-01-27,177.47999572753906,177.97999572753906,176.8300018310547,177.47999572753906,144.58056640625,1623700
2017-01-30,177.25,177.72999572753906,174.8699951171875,175.4199981689453,142.90243530273438,1823100
2017-01-31,174.74000549316406,175.4600067138672,173.80999755859375,174.82000732421875,142.41368103027344,1845500
2017-02-01,175.1699981689453,175.8000030517578,174.3000030517578,175.1699981689453,142.6987762451172,2272900
2017-02-02,174.1300048828125,174.77999877929688,173.5500030517578,174.17999267578125,141.8922576904297,3106800
2017-02-03,174.02000427246094,175.3000030517578,173.85000610351562,175.0399932861328,142.59286499023438,2820500
2017-02-06,174.1199951171875,176.1999969482422,173.89999389648438,175.10000610351562,142.64170837402344,1622800
2017-02-07,176.0800018310547,176.39999389648438,175.14999389648438,175.75999450683594,143.17941284179688,1247400
2017-02-08,175.6199951171875,177.60000610351562,175.49000549316406,177.07000732421875,144.24655151367188,2145700
2017-02-09,176.8699951171875,178.5500030517578,176.8699951171875,178.17999267578125,145.15081787109375,2009700
2017-02-10,178.3000030517578,179.5800018310547,178.19000244140625,179.0,145.8188018798828,1392400
